Deck Profile,Deck Name,Date,Country,Author,Placement,Tournament,Host,leader_id,set_name,extraction_dt
op8pudding,Pudding,7/13/2025,US,Zach W,1st Place,SB,Unsettled Geeks,OP08-058,eb-02-deck-list-anime-25th-collection,2026-03-27
op9lim,Lim,7/13/2025,US,Daniel Ha,1st Place,SB(5-0),Gaming Giant(60),OP09-022,eb-02-deck-list-anime-25th-collection,2026-03-27
st21luffy,Red Luffy,7/12/2025,Italy,BOCCA,Top-4,SB(5-2),Safara PN Pordenone(30),ST21-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,7/12/2025,US,Ricardo A R,1st Place,Pirates League(6-0),Guildhall Anime Game Lounge(49),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,7/12/2025,Australia,Alex Wildman,1st Place,2v2(6-0),Beyond Games and Hobby,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,7/12/2025,Australia,Cooper Bassee,1st Place,2v2(6-0),Beyond Games and Hobby,OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,7/12/2025,US,Mizukoi,Top-8,Pirate League(4-2),Illustrious Cards and Games(60),OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,7/12/2025,Spain,Manu,Top-4,ShopEvent,GeekLogia(32),OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,7/12/2025,Spain,Hector,Top-4,ShopEvent,GeekLogia(32),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op11nami,BY Nami,7/12/2025,Dominican Republic,Mutsuga,1st Place,ShopEvent(6-2),LGS,OP11-041,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,7/12/2025,US,Alexis,1st Place,Pirates League,Layton Gaming(35),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op7lucci,Black Lucci,7/12/2025,US,Chris Rivera,3rd Place,Pirate League(5-1),Illustrious Cards and Games(60),OP07-079,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,7/11/2025,US,Nova,1st Place,SB(4-0),LGS,OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,7/11/2025,OCE,Scott,1st Place,SB(4-0),Wonderland Games,OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,7/9/2025,Belgium,Wortxx,1st Place,Online(7-0),ChinoizeCup(32),OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op6reiju,Reiju,7/9/2025,Australia,Ethan Silverton,1st Place,SB(4-0),GoodGames,OP06-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,7/8/2025,USA,Yasuken,1st Place,SB(5-0),CardPop,OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op11koby,Red Black Koby,7/8/2025,Belgium,Ric,1st Place,Online(5-0),ChinoizeCup(32),OP11-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,7/6/2025,Chile,JROPTCG,1st Place,ShopEvent(6-0),Zona X Gamer(43),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,7/6/2025,AUS,ottsandro,1st Place,SB(4-0),LGS(22),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,7/6/2025,US,Jeremy Wu,1st Place,ShopEvent(6-0),PPG,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,7/6/2025,US,Armin,2nd Place,ShopEvent(5-1),PPG,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op8marco,Red Blue Marco,7/6/2025,US,Long,3rd Place,ShopEvent(5-1),PPG,OP08-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,7/6/2025,US,lan Wheat,Top-5,ShopEvent(5-1),PPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op8kalgara,Kalgara,7/6/2025,Canada,Liam Lynch,1st Place,ShopEvent(7-1),HFX games(21),OP08-098,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,7/6/2025,US,IR Kong,1st Place(2),2SB(9-0),Sci Fi Factory,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,7/5/2025,Poland,Szychu,1st Place,ShopEvent,Wilczek Sklep(57),OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,7/5/2025,Poland,Barrel,2nd Place,ShopEvent,Wilczek Sklep(57),OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,7/5/2025,Poland,Sharksis,Top-4,ShopEvent,Wilczek Sklep(57),OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,7/5/2025,Poland,Lukasz,Top-4,ShopEvent,Wilczek Sklep(57),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,7/5/2025,Poland,Unkool,Top-8,ShopEvent,Wilczek Sklep(57),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op9lim,Lim,7/5/2025,Poland,Polar,Top-8,ShopEvent,Wilczek Sklep(57),OP09-022,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,7/5/2025,Poland,Hofmir,Top-8,ShopEvent,Wilczek Sklep(57),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,7/5/2025,Poland,Ciuciu,Top-8,ShopEvent,Wilczek Sklep(57),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,7/5/2025,US,Michael Tran,1st Place,Pirates League(6-0),Rescue Gaming LLC(38),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op8pudding,Pudding,7/5/2025,AUS,MattF,1st Place,SB(4-0),Beskar Forge Gaming,OP08-058,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,7/5/2025,UK,MerryTCG,1st Place,ShopEvent(10-0),LGS,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,7/5/2025,US,BoulderShoulder,1st Place,ShopEvent(8-0),Top Deck Keep,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op9shanks,Red Shanks,7/4/2025,UK,CSY,1st Place,SB,LGS,OP09-001,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,7/4/2025,Spain,Poloski98,1st Place,SB(5-0),GeeklogiaShop,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
st13luffy,BY Luffy,7/3/2025,Italy,NA,1st Place,SB(5-0),LGS,ST13-003,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,7/3/2025,US,NoVaOnePiece,1st Place,SB(4-0),LGS,OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op8kalgara,Kalgara,7/2/2025,Spain,Chen,1st Place,SB(4-0),GeekLogiashop,OP08-098,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,7/1/2025,Italy,Desaparecido,1st Place,SB(5-0),CardGameShop,OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,7/1/2025,US,Dado Blolo,1st Place,SB,DOMINO CITY,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/29/2025,Mexico,DiegoG_A7,1st Place(n16),TC+Regional(15-2),Sangsang+,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/29/2025,Latam,Diego O V,2nd Place,TC(7-1),Play Latam(256),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/29/2025,Panama,Gustavo Mejia,1st Place,ShopEvent,Tap n Go(45),OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/28/2025,EU,Joan Mendez,1st Place,Regional(17-3),Toulouse Regional(830),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/28/2025,EU,AstonsansleG,2nd Place,Regional(15-6),Toulouse Regional(830),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/28/2025,EU,Trecore,Top-4,Regional(15-4),Toulouse Regional(830),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,6/28/2025,EU,O Donnell,Top-8,Regional,Toulouse Regional(830),OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,6/28/2025,EU,Samuel P,Top-16,Regional,Toulouse Regional(830),OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/28/2025,EU,Pol Gomez,Top-16,Regional(12-2),Toulouse Regional(830),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/28/2025,EU,Shinohana,Top-16,Regional(10-3),Toulouse Regional(830),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/28/2025,NA,Tyler,2nd Place,Regional,Toronto Regional(1024),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/28/2025,NA,NothingBP,Top-32,Regional(10-3),Toronto Regional(1024),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/28/2025,EU,Rayan Elk,Top-32,Regional,Toulouse Regional(830),OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/28/2025,Mexico,Pchan19,1st Place,Regional(11-1),SangsangEvents,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/28/2025,Mexico,Leonel,2nd Place,Regional,SangsangEvents,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/28/2025,Mexico,Emmanuel,Top-4,Regional(9-2),SangsangEvents,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op7lucci,Black Lucci,6/28/2025,Mexico,Aldovenom,Top-4,Regional(9-2),SangsangEvents,OP07-079,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/28/2025,Mexico,Xavier,Top-8,Regional,SangsangEvents,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/28/2025,Mexico,Angelino511,Top-8,Regional,SangsangEvents,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/28/2025,Mexico,Sorahxc,Top-8,Regional,SangsangEvents,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/28/2025,Mexico,Rotomartillo,Top-8,Regional(10-3),SangsangEvents,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/28/2025,Mexico,Naj3rita_,Top-16,Regional,SangsangEvents,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/28/2025,Mexico,Gura,Top-16,Regional,SangsangEvents,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/28/2025,EU,Nicholas C,1st Place,SB(4-0),LGS,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/27/2025,US,I R Kong,1st Place,SB(5-0),Galactic Gamez,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op6reiju,Reiju,6/27/2025,US,Stefano Vinci,1st Place,SB(6-0),Best local Mondo,OP06-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/25/2025,Belgium,Papouwano,1st Place,Online(6-1),Chinoize Cup(25),OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,6/24/2025,EU,Starlax,1st Place,SB(4-0),LGS,OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,6/24/2025,Belgium,clumsi,1st Place,Online(5-0),ChinoizeCup(32),OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/23/2025,US,Korazon,1st Place,SB(4-0),Primal Cards and Collectables,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/23/2025,EU,Kirko,1st Place,SB(4-0),LGS,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/23/2025,Belgium,RoronoahTCG,1st Place,Online(5-0),Chinoize Cup(28),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/22/2025,NA,NickMapes8,1st Place,Regional,CoreTCG(1024),OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,NA,Kevin Zhao,2nd Place,Regional,CoreTCG(1024),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/22/2025,NA,FernieGeez,Top-4,Regional(16-4),CoreTCG(1024),OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/22/2025,NA,Quinton Brown,Top-8,Regional,CoreTCG(1024),OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,NA,ClydeTCG,Top-8,Regional,CoreTCG(1024),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/22/2025,NA,DominickVitelli,Top-8,Regional(13-5),CoreTCG(1024),OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op2newgate,WB,6/22/2025,NA,Jonathan Chao,Top-16,Regional,CoreTCG(1024),OP02-001,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,NA,RealZoru,Top-16,Regional,CoreTCG(1024),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/22/2025,NA,Rithchie Peak,Top-32,Regional,CoreTCG(1024),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
st13luffy,BY Luffy,6/22/2025,NA,Sajii,Top-32,Regional,CoreTCG(1024),ST13-003,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/22/2025,NA,Lyman Chan,Top-32,Regional,CoreTCG(1024),OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/22/2025,NA,Yonas,Top-32,Regional(9-2),CoreTCG(1024),OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/22/2025,NA,Jimmy H,Top-32,Regional,CoreTCG(1024),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/22/2025,NA,Steven,40th Place,Regional(8-2),CoreTCG(1024),OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/22/2025,NA,FlantasticFlavz,Top-64,Regional,CoreTCG(1024),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,NA,Churro,Top-64(54),Regional,CoreTCG(1024),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/22/2025,NA,Vince,NA,Regional(8-2),CoreTCG(1024),OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
op8kalgara,Kalgara,6/22/2025,Canada,Taran,1st Place,SB(4-0),HFX games(28),OP08-098,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/22/2025,Australia,Crimson,1st Place,SB(4-0),Guf Bendigo,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,6/22/2025,EU,NA,1st Place,Regional,Amsterdam Regional,OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/22/2025,EU,NA,2nd Place,Regional,Amsterdam Regional,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/22/2025,EU,RoronoahTCG,Top-8,Regional(11-3),Amsterdam Regional,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,EU,Korean,Top-16,Regional,Amsterdam Regional,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/22/2025,EU,Edwin,Top-16,Regional,Amsterdam Regional,OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/22/2025,EU,Limitless_Skip,Top-16,Regional(8-4),Amsterdam Regional,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,6/22/2025,EU,Raphael Neven,Top-16,Regional,Amsterdam Regional,OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op8marco,Red Blue Marco,6/22/2025,EU,lexinator22,Top-32,Regional(7-2),Amsterdam Regional,OP08-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op3nami,Blue Nami,6/22/2025,EU,Ram,28th Place,Regional(7-2),Amsterdam Regional,OP03-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/22/2025,EU,SkepasG,NA,Re+Side(11-2),Amsterdam Regional,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,US,IR Kong,1st Place,SB(4-0),Galactic Gamez,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,6/21/2025,Italy,Rox,1st Place,SB(5-0),Fumetteria Il Deposito,OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/21/2025,OCE,EM_Noos,1st Place,Regional(16-1),LPG,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/21/2025,OCE,Zixuan Liu,2nd Place,Regional,LPG,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/21/2025,OCE,Minqi H,Top-4,Regional,LPG,OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,OCE,Sicheng Xiong,Top-4,Regional,LPG,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,OCE,Jaden Khu,Top-8,Regional,LPG,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,OCE,Hubert Tanaya,Top-8,Regional,LPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,OCE,Yutian Shou,Top-8,Regional,LPG,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/21/2025,OCE,Leon Chan,Top-8,Regional,LPG,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/21/2025,OCE,Alistair Schier,Top-16,Regional,LPG,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,OCE,Nicholas Tran,Top-16,Regional,LPG,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,OCE,Sean Silva,Top-16,Regional,LPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,OCE,Zhao Tee,Top-16,Regional,LPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,OCE,Fabian Cheng,Top-16,Regional,LPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/21/2025,OCE,Yuhao Chai,Top-16,Regional,LPG,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,OCE,Huy Nguyen,Top-16,Regional,LPG,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9blackbeard,Teach,6/21/2025,OCE,Jonathan Lim,Top-16,Regional,LPG,OP09-081,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/21/2025,OCE,Darcy,Top-32,Regional(7-2),LPG,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/21/2025,Spain,DFMaster_77,1st Place,ShopEvent(11-2),LGS,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/21/2025,NA,1Chul_TCG,4th Place,ShopEvent,Case Tournament(57),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op5luffy,Purple Luffy,6/20/2025,US,Alexkage,1st Place,SB(4-0),LGS,OP05-060,eb-02-deck-list-anime-25th-collection,2026-03-27
st13ace,YB Ace,6/20/2025,Australia,Xaxa,1st Place,SB(4-0),Beyond Odyssey,ST13-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op11nami,Yellow Blue Nami,6/20/2025,Spain,hectorav01,1st Place,SB(5-0),GeeklogiaShop,OP11-041,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/19/2025,France,LeoTCG_,1st Place,SB(4-0),LGS,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,6/17/2025,EU,StarlaxTV,1st Place,SB(4-0),LGS,OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/17/2025,EU,Kirko,1st Place,SB(4-0),LGS,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/16/2025,Belgium,Wanheda195,1st Place,SB(5-0),TCGshopE,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/16/2025,Belgium,RoronoahTCG,1st Place,Online(5-0),Chinoize Cup,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/15/2025,EU,AngeloT_OP,1st Place,3v3(5-1),LGS(33),OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/15/2025,US,SaucyMatt,1st Place,SB(4-0),Lets Play Collectibles and Things,OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op6reiju,Reiju,6/15/2025,USA,Simon,1st Place,SB(4-0),4 Horseman Comics and Gamings,OP06-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/14/2025,Italy,Raven(4-0),1st Place,SB(4-0),FANTASIA Store(16),OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
op5betty,Betty,6/14/2025,EU,Aman,1st Place,Regional,Dublin Regionals,OP05-002,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/14/2025,EU,DavidMelee,2nd Place,Regional,Dublin Regionals,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op10smoker,Smoker,6/14/2025,EU,Raphael Neven,Top-4,Regional,Dublin Regionals,OP10-001,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,EU,Stefan,Top-4,Regional,Dublin Regionals,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,EU,Joan Mendez,Top-8,Regional(9-5),Dublin Regionals,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op8kalgara,Kalgara,6/14/2025,EU,BenSchumi7,Top-8,Regional,Dublin Regionals,OP08-098,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,EU,Hrvoje,Top-16,Regional,Dublin Regionals,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/14/2025,EU,BobbyCCL,Top-16,Regional,Dublin Regionals,OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/14/2025,EU,Devon,Top-16,Regional,Dublin Regionals,OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,EU,yung_mlody,Top-16,Regional(8-3),Dublin Regionals,EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/14/2025,EU,LukaTCG,Top-16,Regional,Dublin Regionals,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/14/2025,EU,Limitless_Skip,Top-16,Regional,Dublin Regionals,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op7bonney,Green Bonney,6/14/2025,EU,armangh333,17th Place,Regional,Dublin Regionals,OP07-019,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,NA,Alex Krasnic,1st Place,Regional,Versus Games(512),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/14/2025,NA,Tm87LikeUs,2nd Place,Regional,Versus Games(512),OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op11luffy,Blue Purple Luffy,6/14/2025,NA,Calvin,3rd Place,Regional,Versus Games(512),OP11-040,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/14/2025,NA,Andy Nguyen,Top-4,Regional(8-1),Versus Games(512),OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/14/2025,NA,Charlie Herrera,Top-8,Regional,Versus Games(512),OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op2newgate,Whitebeard,6/14/2025,NA,Jonathan Chao,Top-8,Regional,Versus Games(512),OP02-001,eb-02-deck-list-anime-25th-collection,2026-03-27
op9buggy,Blue Buggy,6/14/2025,NA,Ejgaming,Top-8,Regional,Versus Games(512),OP09-042,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,NA,rexkater,9th Place,Regional(8-1),Versus Games(512),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
eb2luffy,GP Luffy,6/14/2025,NA,Carlos Ceron,Top-16,Regional(7-2),Versus Games(512),EB02-010,eb-02-deck-list-anime-25th-collection,2026-03-27
op6yamato,Yamato,6/14/2025,NA,Conner Stierheim,Top-16,Regional,Versus Games(512),OP06-022,eb-02-deck-list-anime-25th-collection,2026-03-27
op9luffy,Yonko Luffy,6/14/2025,NA,Yonas,Top-X,Regional(7-2),Versus Games(512),OP09-061,eb-02-deck-list-anime-25th-collection,2026-03-27
op10law,GY Law,6/14/2025,AUS,Querate,1st Place,SB,LGS,OP10-022,eb-02-deck-list-anime-25th-collection,2026-03-27
